run_id,experiment,strategy,label,isolation_level,mode,concurrency,accounts,max_streams,race_delay_ms,granted,rejected,retries,deadlocks,lock_timeouts,errors,violations,p50_ms,p95_ms,throughput_rps,wall_ms,batch_id,trial
3046,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,1,1,20,8,0,0,0,0,0,7,26.75,31.17,254.48,31.44,52871cd8-c451-4417-b658-135e85f7adb5,10
3047,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,16,1,0,8,0,0,0,0,0,0,4.2,4.39,1752.03,4.57,52871cd8-c451-4417-b658-135e85f7adb5,1
3048,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,16,1,0,8,0,0,0,0,0,0,4.75,5.09,1479.64,5.41,52871cd8-c451-4417-b658-135e85f7adb5,2
3049,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,16,1,0,8,0,0,0,0,0,0,3.65,4.09,1927.61,4.15,52871cd8-c451-4417-b658-135e85f7adb5,3
3050,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,16,1,0,8,0,0,0,0,0,0,3.73,3.93,1940.26,4.12,52871cd8-c451-4417-b658-135e85f7adb5,4
3051,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,16,1,0,8,0,0,0,0,0,0,3.7,3.9,2009.4,3.98,52871cd8-c451-4417-b658-135e85f7adb5,5
3052,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,16,1,0,8,0,0,0,0,0,0,3.62,4.05,1972.83,4.06,52871cd8-c451-4417-b658-135e85f7adb5,6
3053,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,16,1,0,8,0,0,0,0,0,0,4.09,4.25,1864.46,4.29,52871cd8-c451-4417-b658-135e85f7adb5,7
3054,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,16,1,0,8,0,0,0,0,0,0,5.05,5.19,1527.24,5.24,52871cd8-c451-4417-b658-135e85f7adb5,8
3055,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,16,1,0,8,0,0,0,0,0,0,3.87,4,1963.87,4.07,52871cd8-c451-4417-b658-135e85f7adb5,9
3056,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,16,1,0,8,0,0,0,0,0,0,3.65,3.74,2093.99,3.82,52871cd8-c451-4417-b658-135e85f7adb5,10
3057,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,16,1,20,8,0,0,0,0,0,0,24.78,24.97,320.37,24.97,52871cd8-c451-4417-b658-135e85f7adb5,1
3058,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,16,1,20,8,0,0,0,0,0,0,24.24,24.8,320.82,24.94,52871cd8-c451-4417-b658-135e85f7adb5,2
3059,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,16,1,20,8,0,0,0,0,0,0,25.58,25.78,307.23,26.04,52871cd8-c451-4417-b658-135e85f7adb5,3
3060,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,16,1,20,8,0,0,0,0,0,0,24.61,24.75,321.28,24.9,52871cd8-c451-4417-b658-135e85f7adb5,4
3061,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,16,1,20,8,0,0,0,0,0,0,25.46,25.69,307.72,26,52871cd8-c451-4417-b658-135e85f7adb5,5
3062,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,16,1,20,8,0,0,0,0,0,0,24.71,24.91,320.68,24.95,52871cd8-c451-4417-b658-135e85f7adb5,6
3063,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,16,1,20,8,0,0,0,0,0,0,26.05,26.31,303.06,26.4,52871cd8-c451-4417-b658-135e85f7adb5,7
3064,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,16,1,20,8,0,0,0,0,0,0,25.86,26.12,305.6,26.18,52871cd8-c451-4417-b658-135e85f7adb5,8
3065,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,16,1,20,8,0,0,0,0,0,0,25.9,26.4,302.01,26.49,52871cd8-c451-4417-b658-135e85f7adb5,9
3066,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,16,1,20,8,0,0,0,0,0,0,24.7,25.03,319.6,25.03,52871cd8-c451-4417-b658-135e85f7adb5,10
3067,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,1,1,0,32,0,0,0,0,0,31,21.09,34.06,893.1,35.83,52871cd8-c451-4417-b658-135e85f7adb5,1
3068,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,1,1,0,32,0,0,0,0,0,31,21.08,33.78,894.58,35.77,52871cd8-c451-4417-b658-135e85f7adb5,2
3069,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,1,1,0,32,0,0,0,0,0,31,20.83,33.21,918.15,34.85,52871cd8-c451-4417-b658-135e85f7adb5,3
3070,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,1,1,0,32,0,0,0,0,0,31,21.96,34.39,888.17,36.03,52871cd8-c451-4417-b658-135e85f7adb5,4
3071,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,1,1,0,32,0,0,0,0,0,31,22.07,34.51,883.66,36.21,52871cd8-c451-4417-b658-135e85f7adb5,5
3072,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,1,1,0,32,0,0,0,0,0,31,21.8,34.15,893.34,35.82,52871cd8-c451-4417-b658-135e85f7adb5,6
3073,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,1,1,0,32,0,0,0,0,0,31,26.14,38.09,803.7,39.82,52871cd8-c451-4417-b658-135e85f7adb5,7
3074,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,1,1,0,32,0,0,0,0,0,31,21.08,33.65,903.74,35.41,52871cd8-c451-4417-b658-135e85f7adb5,8
3075,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,1,1,0,32,0,0,0,0,0,31,25.99,38.16,800.85,39.96,52871cd8-c451-4417-b658-135e85f7adb5,9
3076,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,1,1,0,32,0,0,0,0,0,31,21.78,34.39,885.78,36.13,52871cd8-c451-4417-b658-135e85f7adb5,10
3077,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,1,1,20,32,0,0,0,0,0,31,41.52,54.81,566.2,56.52,52871cd8-c451-4417-b658-135e85f7adb5,1
3078,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,1,1,20,32,0,0,0,0,0,31,42.43,57.06,545.79,58.63,52871cd8-c451-4417-b658-135e85f7adb5,2
3079,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,1,1,20,32,0,0,0,0,0,31,44.32,58,535.59,59.75,52871cd8-c451-4417-b658-135e85f7adb5,3
3080,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,1,1,20,32,0,0,0,0,0,31,43.59,59.23,521.88,61.32,52871cd8-c451-4417-b658-135e85f7adb5,4
3081,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,1,1,20,32,0,0,0,0,0,31,46.69,61.62,504.55,63.42,52871cd8-c451-4417-b658-135e85f7adb5,5
3082,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,1,1,20,32,0,0,0,0,0,31,43.95,58.74,520.75,61.45,52871cd8-c451-4417-b658-135e85f7adb5,6
3083,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,1,1,20,32,0,0,0,0,0,31,44.62,62.04,499.17,64.11,52871cd8-c451-4417-b658-135e85f7adb5,7
3084,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,1,1,20,32,0,0,0,0,0,31,47.15,60.24,515.59,62.06,52871cd8-c451-4417-b658-135e85f7adb5,8
3085,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,1,1,20,32,0,0,0,0,0,31,43.51,57.75,540.03,59.26,52871cd8-c451-4417-b658-135e85f7adb5,9
3086,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,1,1,20,32,0,0,0,0,0,31,44.25,58.96,520.23,61.51,52871cd8-c451-4417-b658-135e85f7adb5,10
3087,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,16,1,0,32,0,0,0,0,0,16,11.88,13.4,2266.07,14.12,52871cd8-c451-4417-b658-135e85f7adb5,1
3088,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,16,1,0,32,0,0,0,0,0,16,11.2,12.64,2370.44,13.5,52871cd8-c451-4417-b658-135e85f7adb5,2
3089,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,16,1,0,32,0,0,0,0,0,16,8.94,11.2,2815.37,11.37,52871cd8-c451-4417-b658-135e85f7adb5,3
3090,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,16,1,0,32,0,0,0,0,0,16,7.85,10.23,3103.83,10.31,52871cd8-c451-4417-b658-135e85f7adb5,4
3091,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,16,1,0,32,0,0,0,0,0,16,8.87,10.73,2956.64,10.82,52871cd8-c451-4417-b658-135e85f7adb5,5
3092,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,16,1,0,32,0,0,0,0,0,16,7.61,10.31,3087.76,10.36,52871cd8-c451-4417-b658-135e85f7adb5,6
3093,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,16,1,0,32,0,0,0,0,0,16,8.98,11.31,2808,11.4,52871cd8-c451-4417-b658-135e85f7adb5,7
3094,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,16,1,0,32,0,0,0,0,0,16,8.28,10.1,3134.59,10.21,52871cd8-c451-4417-b658-135e85f7adb5,8
3095,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,16,1,0,32,0,0,0,0,0,16,8.69,11.71,2712.18,11.8,52871cd8-c451-4417-b658-135e85f7adb5,9
3096,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,16,1,0,32,0,0,0,0,0,16,7.78,9.88,3180.68,10.06,52871cd8-c451-4417-b658-135e85f7adb5,10
3097,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,16,1,20,32,0,0,0,0,0,16,29.2,31.32,1016.37,31.48,52871cd8-c451-4417-b658-135e85f7adb5,1
3098,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,16,1,20,32,0,0,0,0,0,16,27.31,30,1059.84,30.19,52871cd8-c451-4417-b658-135e85f7adb5,2
3099,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,16,1,20,32,0,0,0,0,0,16,28.16,31,1027.6,31.14,52871cd8-c451-4417-b658-135e85f7adb5,3
3100,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,16,1,20,32,0,0,0,0,0,16,28.77,31.39,1015.58,31.51,52871cd8-c451-4417-b658-135e85f7adb5,4
3101,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,16,1,20,32,0,0,0,0,0,16,30.79,32.29,987.09,32.42,52871cd8-c451-4417-b658-135e85f7adb5,5
3102,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,16,1,20,32,0,0,0,0,0,16,30.74,33.19,961.72,33.27,52871cd8-c451-4417-b658-135e85f7adb5,6
3103,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,16,1,20,32,0,0,0,0,0,16,30.91,32.78,971.8,32.93,52871cd8-c451-4417-b658-135e85f7adb5,7
3104,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,16,1,20,32,0,0,0,0,0,16,30.94,33.1,962.73,33.24,52871cd8-c451-4417-b658-135e85f7adb5,8
3105,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,16,1,20,32,0,0,0,0,0,16,31.23,33.45,942.92,33.94,52871cd8-c451-4417-b658-135e85f7adb5,9
3106,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,32,16,1,20,32,0,0,0,0,0,16,31.67,33.35,954.41,33.53,52871cd8-c451-4417-b658-135e85f7adb5,10
3107,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,1,1,0,64,0,0,0,0,0,63,34.11,59.07,1026.99,62.32,52871cd8-c451-4417-b658-135e85f7adb5,1
3108,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,1,1,0,64,0,0,0,0,0,63,36.08,61.45,983.93,65.05,52871cd8-c451-4417-b658-135e85f7adb5,2
3109,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,1,1,0,64,0,0,0,0,0,63,36.36,59.47,1008.65,63.45,52871cd8-c451-4417-b658-135e85f7adb5,3
3110,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,1,1,0,64,0,0,0,0,0,63,36.7,61.44,977.74,65.46,52871cd8-c451-4417-b658-135e85f7adb5,4
3111,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,1,1,0,64,0,0,0,0,0,63,36.2,59.97,999.31,64.04,52871cd8-c451-4417-b658-135e85f7adb5,5
3112,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,1,1,0,64,0,0,0,0,0,63,35.61,60.2,1009.55,63.39,52871cd8-c451-4417-b658-135e85f7adb5,6
3113,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,1,1,0,64,0,0,0,0,0,63,36.86,62.22,958.6,66.76,52871cd8-c451-4417-b658-135e85f7adb5,7
3114,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,1,1,0,64,0,0,0,0,0,63,39.18,62.35,960.7,66.62,52871cd8-c451-4417-b658-135e85f7adb5,8
3115,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,1,1,0,64,0,0,0,0,0,63,35.73,59,1019.3,62.79,52871cd8-c451-4417-b658-135e85f7adb5,9
3116,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,1,1,0,64,0,0,0,0,0,63,35.1,60.88,984.62,65,52871cd8-c451-4417-b658-135e85f7adb5,10
3117,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,1,1,20,64,0,0,0,0,0,63,59.9,95.52,640.39,99.94,52871cd8-c451-4417-b658-135e85f7adb5,1
3118,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,1,1,20,64,0,0,0,0,0,63,62.74,87.69,697.87,91.71,52871cd8-c451-4417-b658-135e85f7adb5,2
3119,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,1,1,20,64,0,0,0,0,0,63,65.71,91.94,662.89,96.55,52871cd8-c451-4417-b658-135e85f7adb5,3
3120,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,1,1,20,64,0,0,0,0,0,63,67.63,94.12,650.02,98.46,52871cd8-c451-4417-b658-135e85f7adb5,4
3121,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,1,1,20,64,0,0,0,0,0,63,62.52,90.44,672.17,95.21,52871cd8-c451-4417-b658-135e85f7adb5,5
3122,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,1,1,20,64,0,0,0,0,0,63,63.52,92.61,658.59,97.18,52871cd8-c451-4417-b658-135e85f7adb5,6
3123,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,1,1,20,64,0,0,0,0,0,63,62.22,98.15,617.17,103.7,52871cd8-c451-4417-b658-135e85f7adb5,7
3124,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,1,1,20,64,0,0,0,0,0,63,64.79,95.62,622.2,102.86,52871cd8-c451-4417-b658-135e85f7adb5,8
3125,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,1,1,20,64,0,0,0,0,0,63,67.13,96.29,630.5,101.51,52871cd8-c451-4417-b658-135e85f7adb5,9
3126,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,1,1,20,64,0,0,0,0,0,63,65.24,96,636.23,100.59,52871cd8-c451-4417-b658-135e85f7adb5,10
3127,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,16,1,0,64,0,0,0,0,0,48,21.49,25.89,2310.96,27.69,52871cd8-c451-4417-b658-135e85f7adb5,1
3128,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,16,1,0,64,0,0,0,0,0,48,15.58,20.39,3047.71,21,52871cd8-c451-4417-b658-135e85f7adb5,2
3129,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,16,1,0,64,0,0,0,0,0,48,15.04,19.79,3162.39,20.24,52871cd8-c451-4417-b658-135e85f7adb5,3
3130,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,16,1,0,64,0,0,0,0,0,48,14.33,19.92,3156.14,20.28,52871cd8-c451-4417-b658-135e85f7adb5,4
3131,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,16,1,0,64,0,0,0,0,0,48,15.29,19.75,3127.91,20.46,52871cd8-c451-4417-b658-135e85f7adb5,5
3132,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,16,1,0,64,0,0,0,0,0,48,15.52,20.45,3052.79,20.96,52871cd8-c451-4417-b658-135e85f7adb5,6
3133,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,16,1,0,64,0,0,0,0,0,48,15.47,19.79,3173.19,20.17,52871cd8-c451-4417-b658-135e85f7adb5,7
3134,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,16,1,0,64,0,0,0,0,0,48,15.41,20.89,3014.25,21.23,52871cd8-c451-4417-b658-135e85f7adb5,8
3135,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,16,1,0,64,0,0,0,0,0,48,15.49,20.38,3074.4,20.82,52871cd8-c451-4417-b658-135e85f7adb5,9
3136,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,16,1,0,64,0,0,0,0,0,48,15.3,19.97,3130.06,20.45,52871cd8-c451-4417-b658-135e85f7adb5,10
3137,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,16,1,20,64,0,0,0,0,0,48,35.04,39.01,1619.27,39.52,52871cd8-c451-4417-b658-135e85f7adb5,1
3138,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,16,1,20,64,0,0,0,0,0,48,34.12,40.01,1588.16,40.3,52871cd8-c451-4417-b658-135e85f7adb5,2
3139,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,16,1,20,64,0,0,0,0,0,48,36.95,41.62,1517.67,42.17,52871cd8-c451-4417-b658-135e85f7adb5,3
3140,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,16,1,20,64,0,0,0,0,0,48,35.06,39.87,1592.11,40.2,52871cd8-c451-4417-b658-135e85f7adb5,4
3141,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,16,1,20,64,0,0,0,0,0,48,34.44,39.95,1589.45,40.27,52871cd8-c451-4417-b658-135e85f7adb5,5
3142,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,16,1,20,64,0,0,0,0,0,48,33.16,38.14,1652.8,38.72,52871cd8-c451-4417-b658-135e85f7adb5,6
3143,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,16,1,20,64,0,0,0,0,0,48,34.35,38.93,1622.52,39.44,52871cd8-c451-4417-b658-135e85f7adb5,7
3144,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,16,1,20,64,0,0,0,0,0,48,33.64,38.4,1646.41,38.87,52871cd8-c451-4417-b658-135e85f7adb5,8
3145,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,16,1,20,64,0,0,0,0,0,48,35.08,40.85,1558,41.08,52871cd8-c451-4417-b658-135e85f7adb5,9
3146,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,64,16,1,20,64,0,0,0,0,0,48,34.79,40.29,1572.56,40.7,52871cd8-c451-4417-b658-135e85f7adb5,10
3147,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,1,1,0,1,1,1,1,0,0,0,3.79,12.14,163.32,12.25,52871cd8-c451-4417-b658-135e85f7adb5,1
3148,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,1,1,0,1,1,1,1,0,0,0,2.36,10.97,181.99,10.99,52871cd8-c451-4417-b658-135e85f7adb5,2
3149,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,1,1,0,1,1,1,1,0,0,0,2.27,7.2,277.62,7.2,52871cd8-c451-4417-b658-135e85f7adb5,3
3150,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,1,1,0,1,1,1,1,0,0,0,2.37,10.73,186.03,10.75,52871cd8-c451-4417-b658-135e85f7adb5,4
3151,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,1,1,0,1,1,1,1,0,0,0,1.99,9.33,214.04,9.34,52871cd8-c451-4417-b658-135e85f7adb5,5
3152,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,1,1,0,1,1,1,1,0,0,0,2.08,10.16,196.61,10.17,52871cd8-c451-4417-b658-135e85f7adb5,6
3153,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,1,1,0,1,1,1,1,0,0,0,2.6,8.79,226.97,8.81,52871cd8-c451-4417-b658-135e85f7adb5,7
3154,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,1,1,0,1,1,1,1,0,0,0,2.37,9.72,204.91,9.76,52871cd8-c451-4417-b658-135e85f7adb5,8
3155,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,1,1,0,1,1,1,1,0,0,0,2.24,10.69,186.37,10.73,52871cd8-c451-4417-b658-135e85f7adb5,9
3156,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,1,1,0,1,1,1,1,0,0,0,2.44,8.88,223.77,8.94,52871cd8-c451-4417-b658-135e85f7adb5,10
3157,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,1,1,20,1,1,1,1,0,0,0,24.05,31.95,62.57,31.96,52871cd8-c451-4417-b658-135e85f7adb5,1
3158,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,1,1,20,1,1,1,1,0,0,0,23.49,30.32,65.78,30.4,52871cd8-c451-4417-b658-135e85f7adb5,2
3159,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,1,1,20,1,1,1,1,0,0,0,24.56,29.24,68.23,29.31,52871cd8-c451-4417-b658-135e85f7adb5,3
3160,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,1,1,20,1,1,1,1,0,0,0,24.63,32.52,61.32,32.62,52871cd8-c451-4417-b658-135e85f7adb5,4
3161,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,1,1,20,1,1,1,1,0,0,0,24.74,33.14,60.33,33.15,52871cd8-c451-4417-b658-135e85f7adb5,5
3162,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,1,1,20,1,1,1,1,0,0,0,24.68,27.83,71.84,27.84,52871cd8-c451-4417-b658-135e85f7adb5,6
3163,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,1,1,20,1,1,1,1,0,0,0,24.41,30.12,66.39,30.12,52871cd8-c451-4417-b658-135e85f7adb5,7
3164,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,1,1,20,1,1,1,1,0,0,0,24.91,33.97,58.8,34.01,52871cd8-c451-4417-b658-135e85f7adb5,8
3165,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,1,1,20,1,1,1,1,0,0,0,25.09,33.21,60.05,33.31,52871cd8-c451-4417-b658-135e85f7adb5,9
3166,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,1,1,20,1,1,1,1,0,0,0,25.07,29.61,67.36,29.69,52871cd8-c451-4417-b658-135e85f7adb5,10
3167,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,16,1,0,2,0,1,1,0,0,0,2.92,19.1,104.36,19.16,52871cd8-c451-4417-b658-135e85f7adb5,1
3168,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,16,1,0,2,0,1,1,0,0,0,2.85,6.25,319.67,6.26,52871cd8-c451-4417-b658-135e85f7adb5,2
3169,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,16,1,0,2,0,1,1,0,0,0,3.36,9.27,215.63,9.28,52871cd8-c451-4417-b658-135e85f7adb5,3
3170,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,16,1,0,2,0,1,1,0,0,0,2.72,8.45,236.68,8.45,52871cd8-c451-4417-b658-135e85f7adb5,4
